commit,chart_version,images
04e77240da01c2daa3d9d8aca0cf94ddc3aaa6f0,8.2.2,docker.io/bitnami/kibana:7.13.4-debian-10-r18
80f3a29e763317d1e85038ea061ec87309f09041,8.2.3,docker.io/bitnami/kibana:7.14.0-debian-10-r0
da2513bf0a33819f3b1151d387c631a9ffdb03e2,8.2.3,docker.io/bitnami/kibana:7.14.0-debian-10-r0
6ec60956956f243967a5cdfee515c484627a4de3,9.0.0,docker.io/bitnami/kibana:7.14.1-debian-10-r0
e8eba199ba32dd830d678202e72ec033cfe32651,9.0.1,docker.io/bitnami/kibana:7.14.1-debian-10-r0
8c2dfde7724141adfb90f0fa6bb97bf9acd4d14e,9.0.1,docker.io/bitnami/kibana:7.14.1-debian-10-r0
36cffa722455df02204c709b80321b7add14ee82,9.0.2,docker.io/bitnami/kibana:7.14.1-debian-10-r1
dcb935c1bf066b6d8988f3b0dbe85d01aa01b215,9.0.2,docker.io/bitnami/kibana:7.14.1-debian-10-r1
59d16cc6947a438573cbb554ffe8246827f403fd,9.0.3,docker.io/bitnami/kibana:7.14.1-debian-10-r1
1378ae9d7f32c42365cd70f5d94d45601bb70ddd,9.0.4,docker.io/bitnami/kibana:7.14.2-debian-10-r0
bd0f8f2f281fed642259508be21a57af1cfa5c2b,9.0.4,docker.io/bitnami/kibana:7.14.2-debian-10-r0
a08179293543f063e5de966a9976ca967161de7b,9.0.5,docker.io/bitnami/kibana:7.14.2-debian-10-r0
1279593765044df99902bfee8dcfaeb60e95f125,9.0.6,docker.io/bitnami/kibana:7.14.2-debian-10-r0
9711a33c6eec72ea79143c4b7574dbe6a148d6b2,9.0.7,docker.io/bitnami/kibana:7.14.2-debian-10-r0
7ab3e51daaa644601311cb4af4ab3f40ab457da0,9.0.8,docker.io/bitnami/kibana:7.15.1-debian-10-r0
fbb0358f0d99d2ea30fa27cd14af89ca1217dc4b,9.0.8,docker.io/bitnami/kibana:7.15.1-debian-10-r0
a6751cdd33c461fabbc459fbea6f219ec64ab6b2,9.0.9,docker.io/bitnami/kibana:7.15.1-debian-10-r0
6f05d9b433b031e34cd6299cc1570c288fde2b1c,9.0.10,docker.io/bitnami/kibana:7.15.1-debian-10-r5
412cf6a513cb0c03444a6e7811c6f27193239a10,9.0.10,docker.io/bitnami/kibana:7.15.1-debian-10-r5
7d4deeb94841d51d5a6a2f35acb46bd7edcaedfd,9.1.0,docker.io/bitnami/kibana:7.15.1-debian-10-r5
9c1e46f26a4631183661ff6f1424d8b995562af4,9.1.1,docker.io/bitnami/kibana:7.15.2-debian-10-r0
e6f742cb88c330952cb52da038db61537ec921e5,9.1.1,docker.io/bitnami/kibana:7.15.2-debian-10-r0
d812a243cb1bba69c67ac22cfce1f7999848ef74,9.1.2,docker.io/bitnami/kibana:7.15.2-debian-10-r0
99e90d244b3244e059a42f72dcbecd3cda2b66bb,9.1.2,docker.io/bitnami/kibana:7.15.2-debian-10-r0
eafb5bd5a2cc3aaf04fc1e8ebedd73f420d76864,9.1.3,docker.io/bitnami/kibana:7.15.2-debian-10-r0
576b48e07855e128a9be7c8e55dec563b69abf5e,9.1.4,docker.io/bitnami/kibana:7.15.2-debian-10-r12
a43cca73cabae95609e943f6eb2cdeefc04e866b,9.1.4,docker.io/bitnami/kibana:7.15.2-debian-10-r12
100accba11aa0f091c70d3254b21473d107b3282,9.1.5,docker.io/bitnami/kibana:7.15.2-debian-10-r13
d994badbdf500b707faf9a41caf00d085c8d3ed3,9.1.6,docker.io/bitnami/kibana:7.16.1-debian-10-r0
db808e78a0973092de24ff33bc55fe3e15544b1b,9.1.7,docker.io/bitnami/kibana:7.16.2-debian-10-r0
62a6ea39e470af21e9db76588a9747a77222b119,9.1.8,docker.io/bitnami/kibana:7.16.2-debian-10-r0
b87c2f7899d48a8b02c506765e6ae82937e9ba3f,9.1.8,docker.io/bitnami/kibana:7.16.2-debian-10-r0
32fb238e60a0affc6debd3142eaa3c3d9089ec2a,9.1.8,docker.io/bitnami/kibana:7.16.2-debian-10-r0
05f763372501d596e57db713dd53ff4ff3027cc4,9.1.8,docker.io/bitnami/kibana:7.16.2-debian-10-r0
b96b4c54e7da32fc603e6ee0354056433c1c2ae9,9.2.0,docker.io/bitnami/kibana:7.16.2-debian-10-r0
8cad18aed9966a6f0208e5ad6cee46cb217f47ab,9.3.0,docker.io/bitnami/kibana:7.16.2-debian-10-r0
d4dd459c0a6db3c7be43cedd02197ba0ae19461f,9.3.1,docker.io/bitnami/kibana:7.16.2-debian-10-r20
78d193831c900d178198491ffd08fa2217a64ecd,9.3.1,docker.io/bitnami/kibana:7.16.2-debian-10-r20
