commit,chart_version,images
236ba2bf5442bffbdbcaaf0cd01dd82c72793cc0,10.23.2,docker.io/bitnami/mongodb:4.4.7-debian-10-r5
ddc5dbef663287bfab50b366469ab9d12ad1fab7,10.23.3,docker.io/bitnami/mongodb:4.4.7-debian-10-r9
90c81ac55e7b35709b04ea551bc54a40453ce630,10.23.4,docker.io/bitnami/mongodb:4.4.7-debian-10-r9
d298b4996da33c9580c2594e6dc8ad665dd0ebab,10.23.5,docker.io/bitnami/mongodb:4.4.7-debian-10-r9
6340bff66f93c8c797bda3ca0842e4bf770059f1,10.23.6,docker.io/bitnami/mongodb:4.4.7-debian-10-r9
f07bf4e39a4984d1db530aba7da9b8fba3f5c838,10.23.7,docker.io/bitnami/mongodb:4.4.7-debian-10-r15
44961d9cdfae1b0d06808124c4b47e8adc3de146,10.23.7,docker.io/bitnami/mongodb:4.4.7-debian-10-r15
658b1afe41574b3942fd295557a5bc4a8a3c3513,10.23.8,docker.io/bitnami/mongodb:4.4.8-debian-10-r0
249ae8fe07822ac519ec2383d6b7c92c1cb22de6,10.23.9,docker.io/bitnami/mongodb:4.4.8-debian-10-r0
b6dea8a7e8619bcaed473196a4269c97d787676c,10.23.10,docker.io/bitnami/mongodb:4.4.8-debian-10-r9
6c107e835d6caf8db2e8b17dcd48c5971637e013,10.23.10,docker.io/bitnami/mongodb:4.4.8-debian-10-r9
593efdff66988f27aeee3688cbe6b0e0df786ef2,10.23.11,docker.io/bitnami/mongodb:4.4.8-debian-10-r23
16a4bbe92d2267e530c2598ff2f4679fa61c9d86,10.23.12,docker.io/bitnami/mongodb:4.4.8-debian-10-r23
daf22c13e3be5d90af7eef89f2e4559e9c008a44,10.23.13,docker.io/bitnami/mongodb:4.4.8-debian-10-r24
da2513bf0a33819f3b1151d387c631a9ffdb03e2,10.23.13,docker.io/bitnami/mongodb:4.4.8-debian-10-r24
28417f38df7e1e82ee4ff66421da2a08f64f57bd,10.24.0,docker.io/bitnami/mongodb:4.4.8-debian-10-r24
931b597c43f6cd37919569acda4432a9bdd59a71,10.24.1,docker.io/bitnami/mongodb:4.4.8-debian-10-r24
64d5d747b84299ca9f63ea8a586b13870abe31a6,10.24.1,docker.io/bitnami/mongodb:4.4.8-debian-10-r24
1b78083de8ff3cc1b4e3eeda426b05b99024b565,10.25.0,docker.io/bitnami/mongodb:4.4.8-debian-10-r24
7118531d2ca04cac99e052ca7a8cb390008f3072,10.25.1,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
9c82ba295d70b1cac50ab4d8d494fdbefc1ec0ac,10.25.1,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
9578898cb34a42cc0567f413f443de50d265b82b,10.25.2,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
d7ef3be57959c905e69602a9f21cb03ee729541b,10.26.0,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
eeead06d8a76969899825863bc71943befd89c70,10.26.1,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
2ec31edee1fd3dcaa00b2af30d8fcafc3be070dd,10.26.2,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
003a0fbaedeb775c546b8d8452b7a5ab0a63af52,10.26.2,docker.io/bitnami/mongodb:4.4.8-debian-10-r31
b4d29c021c3ba10146fbef3f8e89a3f2cc8d816f,10.26.3,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
fa939b373a54c01c20aa28cdd4e7cfb2953ce2a4,10.26.3,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
e5ab2e6ecdd6bce800863f154cda524ff9f6c117,10.26.3,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
571ac9a50c387ec013798b1067efb884952ddf0c,10.26.4,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
b22f27118382ab13945d943e4bedcaaccd834f84,10.27.0,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
acd5b18ce5bc30692bd4a318dbc4ddff297d7c9a,10.27.0,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
c76bc81c91a7b09133b3b6bfab32086f5acd57ee,10.27.1,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
51a5a53e9833f262be91c2616efeb31348e0d376,10.27.2,docker.io/bitnami/mongodb:4.4.9-debian-10-r0
eb69d9d2cf32ad8d06d6c434a99fceee86904e42,10.27.3,docker.io/bitnami/mongodb:4.4.9-debian-10-r21
b31d5b8530c76be1d4375e0ae5cc63ad7707d81a,10.28.0,docker.io/bitnami/mongodb:4.4.9-debian-10-r21
0833a8c16300d68abf6030639c3479d8fb031e25,10.28.0,docker.io/bitnami/mongodb:4.4.9-debian-10-r21
ddef47ab1da7b2ca64dd4d39c2031a1c844dcbd5,10.28.1,docker.io/bitnami/mongodb:4.4.10-debian-10-r0
dd2587368d006bcca6149be74d846752a15344b9,10.28.1,docker.io/bitnami/mongodb:4.4.10-debian-10-r0
9711a33c6eec72ea79143c4b7574dbe6a148d6b2,10.28.2,docker.io/bitnami/mongodb:4.4.10-debian-10-r0
a6751cdd33c461fabbc459fbea6f219ec64ab6b2,10.28.3,docker.io/bitnami/mongodb:4.4.10-debian-10-r0
f7b280361dd71f980b2ea1f9a7903512e63e0875,10.28.4,docker.io/bitnami/mongodb:4.4.10-debian-10-r11
3df22fe5caa595c007d5da96c97209942ba1f0a0,10.28.4,docker.io/bitnami/mongodb:4.4.10-debian-10-r11
77be157ac7e1218ce320068bc809086dcf0f9d0f,10.28.5,docker.io/bitnami/mongodb:4.4.10-debian-10-r13
